target entry name	locus type
WeinellEntry4675	short exon fragment
WeinellEntry4676	short exon fragment
WeinellEntry4677	short exon fragment
WeinellEntry4678	short exon fragment
WeinellEntry4679	short exon fragment
WeinellEntry4680	short exon fragment
WeinellEntry4681	short exon fragment
WeinellEntry4682	short exon fragment
WeinellEntry4683	short exon fragment
WeinellEntry4684	short exon fragment
WeinellEntry4685	short exon fragment
WeinellEntry4686	short exon fragment
WeinellEntry4687	short exon fragment
WeinellEntry4688	short exon fragment
WeinellEntry4689	short exon fragment
WeinellEntry4690	short exon fragment
WeinellEntry4691	short exon fragment
WeinellEntry4692	short exon fragment
WeinellEntry4693	short exon fragment
WeinellEntry4694	short exon fragment
WeinellEntry4695	short exon fragment
WeinellEntry4696	short exon fragment
WeinellEntry4697	short exon fragment
WeinellEntry4698	short exon fragment
WeinellEntry4699	short exon fragment
WeinellEntry4700	short exon fragment
WeinellEntry4701	short exon fragment
WeinellEntry4702	short exon fragment
WeinellEntry4703	short exon fragment
WeinellEntry4704	short exon fragment
WeinellEntry4705	short exon fragment
WeinellEntry4706	short exon fragment
WeinellEntry4707	short exon fragment
WeinellEntry4708	short exon fragment
WeinellEntry4709	short exon fragment
WeinellEntry4710	short exon fragment
WeinellEntry4711	short exon fragment
WeinellEntry4712	short exon fragment
WeinellEntry4713	short exon fragment
WeinellEntry4714	short exon fragment
WeinellEntry4715	short exon fragment
WeinellEntry4716	short exon fragment
WeinellEntry4717	short exon fragment
WeinellEntry4718	short exon fragment
WeinellEntry4719	short exon fragment
WeinellEntry4720	short exon fragment
WeinellEntry4721	short exon fragment
WeinellEntry4723	short exon fragment
WeinellEntry4724	short exon fragment
WeinellEntry4725	short exon fragment
WeinellEntry4726	short exon fragment
WeinellEntry4727	short exon fragment
WeinellEntry4728	short exon fragment
WeinellEntry4729	short exon fragment
WeinellEntry4730	short exon fragment
WeinellEntry4731	short exon fragment
WeinellEntry4732	short exon fragment
WeinellEntry4733	short exon fragment
WeinellEntry4734	short exon fragment
WeinellEntry4735	short exon fragment
WeinellEntry4736	short exon fragment
WeinellEntry4737	short exon fragment
WeinellEntry4738	short exon fragment
WeinellEntry4739	short exon fragment
WeinellEntry4740	short exon fragment
WeinellEntry4741	short exon fragment
WeinellEntry4742	short exon fragment
WeinellEntry4743	short exon fragment
WeinellEntry4744	short exon fragment
WeinellEntry4745	short exon fragment
WeinellEntry4746	short exon fragment
WeinellEntry4747	short exon fragment
WeinellEntry4748	short exon fragment
WeinellEntry4749	short exon fragment
WeinellEntry4750	short exon fragment
WeinellEntry4751	short exon fragment
WeinellEntry4752	short exon fragment
WeinellEntry4753	short exon fragment
WeinellEntry4754	short exon fragment
WeinellEntry4755	short exon fragment
WeinellEntry4756	short exon fragment
WeinellEntry4757	short exon fragment
WeinellEntry4758	short exon fragment
WeinellEntry4759	short exon fragment
WeinellEntry4760	short exon fragment
WeinellEntry4761	short exon fragment
WeinellEntry4762	short exon fragment
WeinellEntry4763	short exon fragment
WeinellEntry4764	short exon fragment
WeinellEntry4765	short exon fragment
WeinellEntry4766	short exon fragment
WeinellEntry4767	short exon fragment
WeinellEntry4768	short exon fragment
WeinellEntry4769	short exon fragment
WeinellEntry4770	short exon fragment
WeinellEntry4771	short exon fragment
WeinellEntry4772	short exon fragment
WeinellEntry4773	short exon fragment
WeinellEntry4774	short exon fragment
WeinellEntry4776	short exon fragment
WeinellEntry4777	short exon fragment
WeinellEntry4778	short exon fragment
WeinellEntry4779	short exon fragment
WeinellEntry4780	short exon fragment
WeinellEntry4781	short exon fragment
WeinellEntry4782	short exon fragment
WeinellEntry4783	short exon fragment
WeinellEntry4784	short exon fragment
WeinellEntry4786	short exon fragment
WeinellEntry4787	short exon fragment
WeinellEntry4789	short exon fragment
WeinellEntry4790	short exon fragment
WeinellEntry4791	short exon fragment
WeinellEntry4792	short exon fragment
WeinellEntry4793	short exon fragment
WeinellEntry4794	short exon fragment
WeinellEntry4795	short exon fragment
WeinellEntry4796	short exon fragment
WeinellEntry4797	short exon fragment
WeinellEntry4798	short exon fragment
WeinellEntry4799	short exon fragment
WeinellEntry4800	short exon fragment
WeinellEntry4801	short exon fragment
WeinellEntry4802	short exon fragment
WeinellEntry4803	short exon fragment
WeinellEntry4804	short exon fragment
WeinellEntry4805	short exon fragment
WeinellEntry4806	short exon fragment
WeinellEntry4807	short exon fragment
WeinellEntry4808	short exon fragment
WeinellEntry4809	short exon fragment
WeinellEntry4810	short exon fragment
WeinellEntry4811	short exon fragment
WeinellEntry4812	short exon fragment
WeinellEntry4813	short exon fragment
WeinellEntry4814	short exon fragment
WeinellEntry4815	short exon fragment
WeinellEntry4816	short exon fragment
WeinellEntry4817	short exon fragment
WeinellEntry4818	short exon fragment
WeinellEntry4819	short exon fragment
WeinellEntry4820	short exon fragment
WeinellEntry4821	short exon fragment
WeinellEntry4822	short exon fragment
WeinellEntry4823	short exon fragment
WeinellEntry4824	short exon fragment
WeinellEntry4825	short exon fragment
WeinellEntry4826	short exon fragment
WeinellEntry4827	short exon fragment
WeinellEntry4828	short exon fragment
WeinellEntry4829	short exon fragment
WeinellEntry4830	short exon fragment
WeinellEntry4831	short exon fragment
WeinellEntry4832	short exon fragment
WeinellEntry4833	short exon fragment
WeinellEntry4834	short exon fragment
WeinellEntry4835	short exon fragment
WeinellEntry4836	short exon fragment
WeinellEntry4837	short exon fragment
WeinellEntry4838	short exon fragment
WeinellEntry4840	short exon fragment
WeinellEntry4841	short exon fragment
WeinellEntry4842	short exon fragment
WeinellEntry4843	short exon fragment
WeinellEntry4844	short exon fragment
WeinellEntry4846	short exon fragment
WeinellEntry4847	short exon fragment
WeinellEntry4848	short exon fragment
WeinellEntry4849	short exon fragment
WeinellEntry4850	short exon fragment
WeinellEntry4851	short exon fragment
WeinellEntry4852	short exon fragment
WeinellEntry4853	short exon fragment
WeinellEntry4854	short exon fragment
WeinellEntry4855	short exon fragment
WeinellEntry4856	short exon fragment
WeinellEntry4857	short exon fragment
WeinellEntry4858	short exon fragment
WeinellEntry4859	short exon fragment
WeinellEntry4860	short exon fragment
WeinellEntry4861	short exon fragment
WeinellEntry4862	short exon fragment
WeinellEntry4863	short exon fragment
WeinellEntry4864	short exon fragment
WeinellEntry4865	short exon fragment
WeinellEntry4866	short exon fragment
WeinellEntry4867	short exon fragment
WeinellEntry4868	short exon fragment
WeinellEntry4869	short exon fragment
WeinellEntry4870	short exon fragment
WeinellEntry4871	short exon fragment
WeinellEntry4872	short exon fragment
WeinellEntry4873	short exon fragment
WeinellEntry4874	short exon fragment
WeinellEntry4875	short exon fragment
WeinellEntry4876	short exon fragment
WeinellEntry4877	short exon fragment
WeinellEntry4878	short exon fragment
WeinellEntry4879	short exon fragment
WeinellEntry4880	short exon fragment
WeinellEntry4881	short exon fragment
WeinellEntry4882	short exon fragment
WeinellEntry4883	short exon fragment
WeinellEntry4884	short exon fragment
WeinellEntry4885	short exon fragment
WeinellEntry4886	short exon fragment
WeinellEntry4887	short exon fragment
WeinellEntry4888	short exon fragment
WeinellEntry4889	short exon fragment
WeinellEntry4890	short exon fragment
WeinellEntry4891	short exon fragment
WeinellEntry4892	short exon fragment
WeinellEntry4893	short exon fragment
WeinellEntry4894	short exon fragment
WeinellEntry4895	short exon fragment
WeinellEntry4896	short exon fragment
WeinellEntry4897	short exon fragment
WeinellEntry4898	short exon fragment
WeinellEntry4899	short exon fragment
WeinellEntry4900	short exon fragment
WeinellEntry4901	short exon fragment
WeinellEntry4902	short exon fragment
WeinellEntry4903	short exon fragment
WeinellEntry4904	short exon fragment
WeinellEntry4905	short exon fragment
WeinellEntry4906	short exon fragment
WeinellEntry4907	short exon fragment
WeinellEntry4908	short exon fragment
WeinellEntry4909	short exon fragment
WeinellEntry4910	short exon fragment
WeinellEntry4911	short exon fragment
WeinellEntry4912	short exon fragment
WeinellEntry4913	short exon fragment
WeinellEntry4914	short exon fragment
WeinellEntry4915	short exon fragment
WeinellEntry4916	short exon fragment
WeinellEntry4917	short exon fragment
WeinellEntry4918	short exon fragment
WeinellEntry4919	short exon fragment
WeinellEntry4920	short exon fragment
WeinellEntry4921	short exon fragment
WeinellEntry4922	short exon fragment
WeinellEntry4923	short exon fragment
WeinellEntry4924	short exon fragment
WeinellEntry4925	short exon fragment
WeinellEntry4926	short exon fragment
WeinellEntry4927	short exon fragment
WeinellEntry4928	short exon fragment
WeinellEntry4929	short exon fragment
WeinellEntry4930	short exon fragment
WeinellEntry4931	short exon fragment
WeinellEntry4932	short exon fragment
WeinellEntry4933	short exon fragment
WeinellEntry4935	short exon fragment
WeinellEntry4936	short exon fragment
WeinellEntry4937	short exon fragment
WeinellEntry4938	short exon fragment
WeinellEntry4939	short exon fragment
WeinellEntry4940	short exon fragment
WeinellEntry4941	short exon fragment
WeinellEntry4942	short exon fragment
WeinellEntry4943	short exon fragment
WeinellEntry4944	short exon fragment
WeinellEntry4945	short exon fragment
WeinellEntry4946	short exon fragment
WeinellEntry4947	short exon fragment
WeinellEntry4948	short exon fragment
WeinellEntry4949	short exon fragment
WeinellEntry4950	short exon fragment
WeinellEntry4951	short exon fragment
WeinellEntry4952	short exon fragment
WeinellEntry4953	short exon fragment
WeinellEntry4954	short exon fragment
WeinellEntry4955	short exon fragment
WeinellEntry4956	short exon fragment
WeinellEntry4957	short exon fragment
WeinellEntry4958	short exon fragment
WeinellEntry4959	short exon fragment
WeinellEntry4960	short exon fragment
WeinellEntry4961	short exon fragment
WeinellEntry4962	short exon fragment
WeinellEntry4963	short exon fragment
WeinellEntry4965	short exon fragment
WeinellEntry4966	short exon fragment
WeinellEntry4967	short exon fragment
WeinellEntry4968	short exon fragment
WeinellEntry4969	short exon fragment
WeinellEntry4970	short exon fragment
WeinellEntry4971	short exon fragment
WeinellEntry4972	short exon fragment
WeinellEntry4973	short exon fragment
WeinellEntry4974	short exon fragment
WeinellEntry4975	short exon fragment
WeinellEntry4976	short exon fragment
WeinellEntry4977	short exon fragment
WeinellEntry4978	short exon fragment
WeinellEntry4979	short exon fragment
WeinellEntry4980	short exon fragment
WeinellEntry4981	short exon fragment
WeinellEntry4982	short exon fragment
WeinellEntry4983	short exon fragment
WeinellEntry4984	short exon fragment
WeinellEntry4985	short exon fragment
WeinellEntry4986	short exon fragment
WeinellEntry4987	short exon fragment
WeinellEntry4988	short exon fragment
WeinellEntry4989	short exon fragment
WeinellEntry4990	short exon fragment
WeinellEntry4991	short exon fragment
WeinellEntry4992	short exon fragment
WeinellEntry4993	short exon fragment
WeinellEntry4994	short exon fragment
WeinellEntry4995	short exon fragment
WeinellEntry4996	short exon fragment
WeinellEntry4997	short exon fragment
WeinellEntry4998	short exon fragment
WeinellEntry4999	short exon fragment
WeinellEntry5000	short exon fragment
WeinellEntry5001	short exon fragment
WeinellEntry5002	short exon fragment
WeinellEntry5003	short exon fragment
WeinellEntry5004	short exon fragment
WeinellEntry5005	short exon fragment
WeinellEntry5006	short exon fragment
WeinellEntry5007	short exon fragment
WeinellEntry5008	short exon fragment
WeinellEntry5009	short exon fragment
WeinellEntry5010	short exon fragment
WeinellEntry5011	short exon fragment
WeinellEntry5012	short exon fragment
WeinellEntry5013	short exon fragment
WeinellEntry5014	short exon fragment
WeinellEntry5015	short exon fragment
WeinellEntry5016	short exon fragment
WeinellEntry5017	short exon fragment
WeinellEntry5018	short exon fragment
WeinellEntry5019	short exon fragment
WeinellEntry5020	short exon fragment
WeinellEntry5021	short exon fragment
WeinellEntry5022	short exon fragment
WeinellEntry5023	short exon fragment
WeinellEntry5024	short exon fragment
WeinellEntry5026	short exon fragment
WeinellEntry5027	short exon fragment
WeinellEntry5028	short exon fragment
WeinellEntry5029	short exon fragment
WeinellEntry5030	short exon fragment
WeinellEntry5031	short exon fragment
WeinellEntry5032	short exon fragment
WeinellEntry5033	short exon fragment
WeinellEntry5034	short exon fragment
WeinellEntry5036	short exon fragment
WeinellEntry5037	short exon fragment
WeinellEntry5038	short exon fragment
WeinellEntry5039	short exon fragment
WeinellEntry5040	short exon fragment
WeinellEntry5041	short exon fragment
WeinellEntry5042	short exon fragment
WeinellEntry5043	short exon fragment
WeinellEntry5044	short exon fragment
WeinellEntry5045	short exon fragment
WeinellEntry5046	short exon fragment
WeinellEntry5047	short exon fragment
WeinellEntry5048	short exon fragment
WeinellEntry5049	short exon fragment
WeinellEntry5050	short exon fragment
WeinellEntry5051	short exon fragment
WeinellEntry5052	short exon fragment
WeinellEntry5053	short exon fragment
WeinellEntry5054	short exon fragment
WeinellEntry5056	short exon fragment
WeinellEntry5057	short exon fragment
WeinellEntry5058	short exon fragment
WeinellEntry5059	short exon fragment
WeinellEntry5060	short exon fragment
WeinellEntry5061	short exon fragment
WeinellEntry5062	short exon fragment
WeinellEntry5063	short exon fragment
WeinellEntry5064	short exon fragment
WeinellEntry5065	short exon fragment
WeinellEntry5066	short exon fragment
WeinellEntry5067	short exon fragment
WeinellEntry5068	short exon fragment
WeinellEntry5070	short exon fragment
WeinellEntry5071	short exon fragment
WeinellEntry5072	short exon fragment
WeinellEntry5073	short exon fragment
WeinellEntry5074	short exon fragment
WeinellEntry5075	short exon fragment
WeinellEntry5076	short exon fragment
WeinellEntry5077	short exon fragment
WeinellEntry5078	short exon fragment
WeinellEntry5079	short exon fragment
WeinellEntry5080	short exon fragment
WeinellEntry5081	short exon fragment
WeinellEntry5082	short exon fragment
WeinellEntry5083	short exon fragment
WeinellEntry5084	short exon fragment
WeinellEntry5085	short exon fragment
WeinellEntry5086	short exon fragment
WeinellEntry5087	short exon fragment
WeinellEntry5088	short exon fragment
WeinellEntry5089	short exon fragment
WeinellEntry5090	short exon fragment
WeinellEntry5091	short exon fragment
WeinellEntry5092	short exon fragment
WeinellEntry5093	short exon fragment
WeinellEntry5094	short exon fragment
WeinellEntry5095	short exon fragment
WeinellEntry5097	short exon fragment
WeinellEntry5098	short exon fragment
WeinellEntry5099	short exon fragment
WeinellEntry5100	short exon fragment
WeinellEntry5102	short exon fragment
WeinellEntry5103	short exon fragment
WeinellEntry5104	short exon fragment
WeinellEntry5105	short exon fragment
WeinellEntry5106	short exon fragment
WeinellEntry5107	short exon fragment
WeinellEntry5108	short exon fragment
WeinellEntry5109	short exon fragment
WeinellEntry5110	short exon fragment
WeinellEntry5111	short exon fragment
WeinellEntry5112	short exon fragment
WeinellEntry5113	short exon fragment
WeinellEntry5114	short exon fragment
WeinellEntry5115	short exon fragment
WeinellEntry5116	short exon fragment
WeinellEntry5117	short exon fragment
WeinellEntry5118	short exon fragment
WeinellEntry5119	short exon fragment
WeinellEntry5120	short exon fragment
WeinellEntry5121	short exon fragment
WeinellEntry5122	short exon fragment
WeinellEntry5123	short exon fragment
WeinellEntry5124	short exon fragment
WeinellEntry5125	short exon fragment
WeinellEntry5126	short exon fragment
WeinellEntry5127	short exon fragment
WeinellEntry5128	short exon fragment
WeinellEntry5129	short exon fragment
WeinellEntry5130	short exon fragment
WeinellEntry5131	short exon fragment
WeinellEntry5132	short exon fragment
WeinellEntry5133	short exon fragment
WeinellEntry5134	short exon fragment
WeinellEntry5135	short exon fragment
WeinellEntry5136	short exon fragment
WeinellEntry5137	short exon fragment
WeinellEntry5138	short exon fragment
WeinellEntry5139	short exon fragment
WeinellEntry5140	short exon fragment
WeinellEntry5141	short exon fragment
WeinellEntry5142	short exon fragment
WeinellEntry5143	short exon fragment
WeinellEntry5144	short exon fragment
WeinellEntry5145	short exon fragment
WeinellEntry5146	short exon fragment
WeinellEntry5147	short exon fragment
WeinellEntry5148	short exon fragment
WeinellEntry5149	short exon fragment
WeinellEntry5150	short exon fragment
WeinellEntry5151	short exon fragment
WeinellEntry5152	short exon fragment
WeinellEntry5153	short exon fragment
WeinellEntry5154	short exon fragment
WeinellEntry5155	short exon fragment
WeinellEntry5156	short exon fragment
WeinellEntry5157	short exon fragment
WeinellEntry5158	short exon fragment
WeinellEntry5159	short exon fragment
WeinellEntry5160	short exon fragment
WeinellEntry5161	short exon fragment
WeinellEntry5162	short exon fragment
WeinellEntry5163	short exon fragment
WeinellEntry5164	short exon fragment
WeinellEntry5165	short exon fragment
WeinellEntry5166	short exon fragment
WeinellEntry5167	short exon fragment
WeinellEntry5168	short exon fragment
WeinellEntry5169	short exon fragment
WeinellEntry5170	short exon fragment
WeinellEntry5171	short exon fragment
WeinellEntry5172	short exon fragment
WeinellEntry5173	short exon fragment
WeinellEntry5174	short exon fragment
WeinellEntry5175	short exon fragment
WeinellEntry5177	short exon fragment
WeinellEntry5200	scalation
WeinellEntry5208	scalation
WeinellEntry5228	scalation
WeinellEntry5322	vision
WeinellEntry5323	vision
WeinellEntry5364	vision
WeinellEntry5374	vision
WeinellEntry5384	vision
WeinellEntry5404	vision
