"ScaffoldName"	"RefSeq.ScaffoldAccession"
"Thamnophis_sirtalis_GCF_001077635.1_read1723"	"NW_013659402.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1724"	"NW_013659403.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1725"	"NW_013659404.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1726"	"NW_013659405.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1727"	"NW_013659406.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1728"	"NW_013659407.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1729"	"NW_013659408.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1730"	"NW_013659409.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1731"	"NW_013659410.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1732"	"NW_013659411.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1733"	"NW_013659412.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1734"	"NW_013659413.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1735"	"NW_013659414.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1736"	"NW_013659415.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1737"	"NW_013659416.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1738"	"NW_013659417.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1739"	"NW_013659418.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1740"	"NW_013659419.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1741"	"NW_013659420.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1742"	"NW_013659421.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1743"	"NW_013659422.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1744"	"NW_013659423.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1745"	"NW_013659424.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1746"	"NW_013659425.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1747"	"NW_013659426.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1748"	"NW_013659427.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1749"	"NW_013659428.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1750"	"NW_013659429.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1751"	"NW_013659430.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1752"	"NW_013659431.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1753"	"NW_013659432.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1754"	"NW_013659433.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1755"	"NW_013659434.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1756"	"NW_013659435.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1757"	"NW_013659436.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1758"	"NW_013659437.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1759"	"NW_013659438.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1760"	"NW_013659439.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1761"	"NW_013659440.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1762"	"NW_013659441.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1763"	"NW_013659442.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1764"	"NW_013659443.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1765"	"NW_013659444.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1766"	"NW_013659445.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1767"	"NW_013659446.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1768"	"NW_013659447.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1769"	"NW_013659448.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1770"	"NW_013659449.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1771"	"NW_013659450.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1772"	"NW_013659451.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1773"	"NW_013659452.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1774"	"NW_013659453.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1775"	"NW_013659454.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1776"	"NW_013659455.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1777"	"NW_013659456.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1778"	"NW_013659457.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1779"	"NW_013659458.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1780"	"NW_013659459.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1781"	"NW_013659460.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1782"	"NW_013659461.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1783"	"NW_013659462.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1784"	"NW_013659463.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1785"	"NW_013659464.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1786"	"NW_013659465.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1787"	"NW_013659466.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1788"	"NW_013659467.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1789"	"NW_013659468.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1790"	"NW_013659469.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1791"	"NW_013659470.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1792"	"NW_013659471.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1793"	"NW_013659472.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1794"	"NW_013659473.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1795"	"NW_013659474.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1796"	"NW_013659475.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1797"	"NW_013659476.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1798"	"NW_013659477.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1799"	"NW_013659478.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1800"	"NW_013659479.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1801"	"NW_013659480.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1802"	"NW_013659481.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1803"	"NW_013659482.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1804"	"NW_013659483.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1805"	"NW_013659484.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1806"	"NW_013659485.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1807"	"NW_013659486.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1808"	"NW_013659487.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1809"	"NW_013659488.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1810"	"NW_013659489.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1811"	"NW_013659490.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1812"	"NW_013659491.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1813"	"NW_013659492.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1814"	"NW_013659493.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1815"	"NW_013659494.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1816"	"NW_013659495.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1817"	"NW_013659496.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1818"	"NW_013659497.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1819"	"NW_013659498.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1820"	"NW_013659499.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1821"	"NW_013659500.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1822"	"NW_013659501.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1823"	"NW_013659502.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1824"	"NW_013659503.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1825"	"NW_013659504.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1826"	"NW_013659505.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1827"	"NW_013659506.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1828"	"NW_013659507.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1829"	"NW_013659508.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1830"	"NW_013659509.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1831"	"NW_013659510.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1832"	"NW_013659511.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1833"	"NW_013659512.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1834"	"NW_013659513.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1835"	"NW_013659514.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1836"	"NW_013659515.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1837"	"NW_013659516.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1838"	"NW_013659517.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1839"	"NW_013659518.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1840"	"NW_013659519.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1841"	"NW_013659520.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1842"	"NW_013659521.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1843"	"NW_013659522.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1844"	"NW_013659523.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1845"	"NW_013659524.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1846"	"NW_013659525.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1847"	"NW_013659526.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1848"	"NW_013659527.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1849"	"NW_013659528.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1850"	"NW_013659529.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1851"	"NW_013659530.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1852"	"NW_013659531.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1853"	"NW_013659532.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1854"	"NW_013659533.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1855"	"NW_013659534.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1856"	"NW_013659535.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1857"	"NW_013659536.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1858"	"NW_013659537.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1859"	"NW_013659538.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1860"	"NW_013659539.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1861"	"NW_013659540.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1862"	"NW_013659541.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1863"	"NW_013659542.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1864"	"NW_013659543.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1865"	"NW_013659544.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1866"	"NW_013659545.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1867"	"NW_013659546.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1868"	"NW_013659547.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1869"	"NW_013659548.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1870"	"NW_013659549.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1871"	"NW_013659550.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1872"	"NW_013659551.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1873"	"NW_013659552.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1874"	"NW_013659553.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1875"	"NW_013659554.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1876"	"NW_013659555.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1877"	"NW_013659556.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1878"	"NW_013659557.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1879"	"NW_013659558.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1880"	"NW_013659559.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1881"	"NW_013659560.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1882"	"NW_013659561.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1883"	"NW_013659562.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1884"	"NW_013659563.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1885"	"NW_013659564.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1886"	"NW_013659565.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1887"	"NW_013659566.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1888"	"NW_013659567.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1889"	"NW_013659568.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1890"	"NW_013659569.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1891"	"NW_013659570.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1892"	"NW_013659571.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1893"	"NW_013659572.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1894"	"NW_013659573.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1895"	"NW_013659574.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1896"	"NW_013659575.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1897"	"NW_013659576.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1898"	"NW_013659577.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1899"	"NW_013659578.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1900"	"NW_013659579.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1901"	"NW_013659580.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1902"	"NW_013659581.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1903"	"NW_013659582.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1904"	"NW_013659583.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1905"	"NW_013659584.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1906"	"NW_013659585.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1907"	"NW_013659586.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1908"	"NW_013659587.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1909"	"NW_013659588.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1910"	"NW_013659589.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1911"	"NW_013659590.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1912"	"NW_013659591.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1913"	"NW_013659592.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1914"	"NW_013659593.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1915"	"NW_013659594.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1916"	"NW_013659595.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1917"	"NW_013659596.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1918"	"NW_013659597.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1919"	"NW_013659598.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1920"	"NW_013659599.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1921"	"NW_013659600.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1922"	"NW_013659601.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1923"	"NW_013659602.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1924"	"NW_013659603.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1925"	"NW_013659604.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1926"	"NW_013659605.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1927"	"NW_013659606.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1928"	"NW_013659607.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1929"	"NW_013659608.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1930"	"NW_013659609.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1931"	"NW_013659610.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1932"	"NW_013659611.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1933"	"NW_013659612.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1934"	"NW_013659613.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1935"	"NW_013659614.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1936"	"NW_013659615.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1937"	"NW_013659616.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1938"	"NW_013659617.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1939"	"NW_013659618.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1940"	"NW_013659619.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1941"	"NW_013659620.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1942"	"NW_013659621.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1943"	"NW_013659622.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1944"	"NW_013659623.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1945"	"NW_013659624.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1946"	"NW_013659625.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1947"	"NW_013659626.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1948"	"NW_013659627.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1949"	"NW_013659628.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1950"	"NW_013659629.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1951"	"NW_013659630.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1952"	"NW_013659631.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1953"	"NW_013659632.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1954"	"NW_013659633.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1955"	"NW_013659634.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1956"	"NW_013659635.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1957"	"NW_013659636.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1958"	"NW_013659637.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1959"	"NW_013659638.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1960"	"NW_013659639.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1961"	"NW_013659640.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1962"	"NW_013659641.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1963"	"NW_013659642.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1964"	"NW_013659643.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1965"	"NW_013659644.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1966"	"NW_013659645.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1967"	"NW_013659646.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1968"	"NW_013659647.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1969"	"NW_013659648.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1970"	"NW_013659649.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1971"	"NW_013659650.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1972"	"NW_013659651.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1973"	"NW_013659652.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1974"	"NW_013659653.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1975"	"NW_013659654.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1976"	"NW_013659655.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1977"	"NW_013659656.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1978"	"NW_013659657.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1979"	"NW_013659658.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1980"	"NW_013659659.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1981"	"NW_013659660.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1982"	"NW_013659661.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1983"	"NW_013659662.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1984"	"NW_013659663.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1985"	"NW_013659664.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1986"	"NW_013659665.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1987"	"NW_013659666.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1988"	"NW_013659667.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1989"	"NW_013659668.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1990"	"NW_013659669.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1991"	"NW_013659670.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1992"	"NW_013659671.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1993"	"NW_013659672.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1994"	"NW_013659673.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1995"	"NW_013659674.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1996"	"NW_013659675.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1997"	"NW_013659676.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1998"	"NW_013659677.1"
"Thamnophis_sirtalis_GCF_001077635.1_read1999"	"NW_013659678.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2000"	"NW_013659679.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2001"	"NW_013659680.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2002"	"NW_013659681.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2003"	"NW_013659682.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2004"	"NW_013659683.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2005"	"NW_013659684.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2006"	"NW_013659685.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2007"	"NW_013659686.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2008"	"NW_013659687.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2009"	"NW_013659688.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2010"	"NW_013659689.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2011"	"NW_013659690.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2012"	"NW_013659691.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2013"	"NW_013659692.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2014"	"NW_013659693.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2015"	"NW_013659694.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2016"	"NW_013659695.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2017"	"NW_013659696.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2018"	"NW_013659697.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2019"	"NW_013659698.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2020"	"NW_013659699.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2021"	"NW_013659700.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2022"	"NW_013659701.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2023"	"NW_013659702.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2024"	"NW_013659703.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2025"	"NW_013659704.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2026"	"NW_013659705.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2027"	"NW_013659706.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2028"	"NW_013659707.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2029"	"NW_013659708.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2030"	"NW_013659709.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2031"	"NW_013659710.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2032"	"NW_013659711.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2033"	"NW_013659712.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2034"	"NW_013659713.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2035"	"NW_013659714.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2036"	"NW_013659715.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2037"	"NW_013659716.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2038"	"NW_013659717.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2039"	"NW_013659718.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2040"	"NW_013659719.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2041"	"NW_013659720.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2042"	"NW_013659721.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2043"	"NW_013659722.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2044"	"NW_013659723.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2045"	"NW_013659724.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2046"	"NW_013659725.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2047"	"NW_013659726.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2048"	"NW_013659727.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2049"	"NW_013659728.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2050"	"NW_013659729.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2051"	"NW_013659730.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2052"	"NW_013659731.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2053"	"NW_013659732.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2054"	"NW_013659733.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2055"	"NW_013659734.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2056"	"NW_013659735.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2057"	"NW_013659736.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2058"	"NW_013659737.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2059"	"NW_013659738.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2060"	"NW_013659739.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2061"	"NW_013659740.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2062"	"NW_013659741.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2063"	"NW_013659742.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2064"	"NW_013659743.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2065"	"NW_013659744.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2066"	"NW_013659745.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2067"	"NW_013659746.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2068"	"NW_013659747.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2069"	"NW_013659748.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2070"	"NW_013659749.1"
"Thamnophis_sirtalis_GCF_001077635.1_read2071"	"NW_013659750.1"
