group2490	1	372545732	372549584
group2492	3	215146715	215156610
group2494	2	6187097	6192909
group2497	MIC_9	9069613	9080000
group2499	MIC_3	620188	625437
group2500	4	59685797	59700000
group2501	1	330301195	330315473
group2503	MIC_10	4542145	4545039
group2504	MIC_8	43132	60000
group2505	Z	121624180	121631996
group2506	MIC_4	3746384	3759999
group2507	2	7661826	7673892
group2508	MIC_9	14900972	14919417
group2509	Z	132508152	132515293
group2510	MIC_6	356803	360000
group2511	MIC_1	724529	726779
group2514	Z	114115849	114119999
group2516	5	60271279	60279999
group2517	Z	120840660	120859677
group2520	MIC_10	2000540	2009305
group2521	Z	22600002	22608571
group2522	MIC_6	3820399	3831178
group2523	2	147927750	147939651
group2525	7	18471169	18478090
group2527	4	60103397	60114077
group2528	2	175525783	175531814
group2530	MIC_8	15980223	15987531
group2532	Z	144260001	144279124
group2533	Z	116020001	116036868
group2534	3	44211945	44220000
group2535	MIC_1	8546326	8551555
group2537	2	28560696	28580000
group2538	3	222567546	222579913
group2540	Z	144648773	144657868
group2542	4	78880001	78890774
group2545	MIC_4	14260001	14274063
group2549	4	76209652	76218597
group2550	3	59640001	59647907
group2552	MIC_3	19260002	19275037
group2553	MIC_11	9600888	9612142
group2555	6	53106546	53119826
group2556	MIC_5	24583382	24597672
group2557	MIC_9	14381211	14394191
group2561	6	53820193	53836098
group2562	Z	32102404	32114348
group2563	2	34380328	34394884
group2564	Z	115529167	115535818
group2566	2	222192393	222199996
group2567	4	88276576	88280000
group2568	MIC_7	19373805	19380000
group2569	1	261500002	261503793
group2570	1	181660001	181669327
group2571	1	250240090	250252002
group2572	MIC_10	4221019	4234554
group2573	Z	138860006	138867165
group2575	7	52360003	52371584
group2576	Z	114940050	114956116
group2578	2	280954110	280960000
group2579	MIC_4	19501247	19519129
group2580	3	119400002	119403944
group2581	1	108710891	108714502
group2582	1	1140001	1142278
group2583	4	161500260	161507592
group2584	2	34773398	34779562
group2585	2	149274136	149278018
group2587	5	61980002	61983334
group2588	MIC_11	4844611	4850303
group2589	MIC_4	14280001	14288083
group2590	5	46222951	46240000
group2593	MIC_7	19878580	19880000
group2594	1	250340252	250358665
group2595	1	178029075	178038850
group2596	1	253000130	253011989
group2597	MIC_2	7906875	7918721
group2600	2	12908550	12915299
group2602	Z	102220205	102224382
group2604	1	250381465	250395773
group2606	Z	116502679	116517959
group2607	Z	45767928	45775215
group2608	4	176680002	176686514
group2609	1	148000013	148001253
group2610	Z	37380001	37384334
group2611	MIC_6	18349291	18358297
group2613	4	158167609	158173848
group2614	6	39484695	39497531
group2615	Z	88693898	88700000
group2617	MIC_9	13751903	13760000
group2618	MIC_9	13857410	13859045
group2619	MIC_9	13900001	13906386
group2620	MIC_9	13500001	13506901
group2621	MIC_9	13568225	13572250
group2624	MIC_9	13964187	13966892
group2625	MIC_9	13986466	13990131
group2626	6	53800006	53814757
group2627	3	58960271	58974782
group2629	3	107382538	107400000
group2630	1	328064792	328080000
group2632	MIC_4	15254843	15260000
group2634	4	76080307	76082066
group2635	1	209200002	209201918
group2637	1	332469381	332480000
group2638	MIC_3	11947701	11955001
group2643	5	61881210	61889994
group2644	Z	145360359	145376661
group2645	1	370361352	370379946
group2647	MIC_3	19380001	19399838
group2648	2	12889218	12899286
group2651	Z	142562873	142577120
group2652	1	251527840	251539834
group2653	4	161620001	161634771
group2654	2	26424506	26439981
group2656	5	61980001	61995628
group2657	MIC_9	13886683	13895206
group2658	1	169060815	169063597
group2659	Z	114671214	114675185
group2660	MIC_4	22080002	22092827
group2661	Z	116763596	116776000
group2662	Z	114927015	114938240
group2663	2	27467754	27477284
group2666	MIC_9	13700001	13713371
group2667	MIC_9	4840267	4847089
group2668	Z	114625641	114640000
group2669	2	31800825	31814125
group2670	Z	132666974	132680000
group2671	Z	7433435	7439682
group2674	Z	126300081	126307134
group2675	MIC_9	13660249	13665613
group2676	1	249701588	249716442
group2679	2	138402651	138409736
group2680	MIC_9	13998071	14000000
group2681	2	17520497	17539892
group2682	MIC_1	15323867	15340000
group2684	Z	105746305	105758575
group2686	Z	134924991	134939744
group2687	MIC_9	13647017	13650508
group2688	2	14666309	14670019
group2692	MIC_9	13702559	13718123
group2693	Z	144563578	144571078
group2696	MIC_11	10042590	10052359
group2697	MIC_8	2535588	2540000
group2698	MIC_11	10386465	10400000
group2699	5	20480011	20490864
group2700	2	9226187	9235978
group2702	4	178884893	178897471
group2704	MIC_9	13680764	13692632
group2705	MIC_9	13642150	13659097
group2707	2	213720003	213740000
group2711	Z	128680002	128686546
group2712	4	88102782	88117246
group2713	2	5880170	5897549
group2715	5	25061124	25077016
group2716	1	105140001	105141863
group2717	4	178751713	178760000
group2719	Z	94689140	94700000
group2720	2	13140877	13160000
group2722	3	125983580	125995179
group2724	3	65143057	65144599
group2725	3	70080001	70086549
group2726	6	53696425	53698043
group2727	MIC_4	18600001	18607660
group2728	MIC_4	23724414	23734711
group2733	7	52223131	52240000
group2734	5	9140639	9159946
group2735	1	265021036	265022890
group2736	MIC_1	22930268	22940000
group2738	MIC_6	3782737	3798456
group2742	Z	148550632	148558087
group2744	MIC_11	4960002	4978603
group2747	MIC_2	23200676	23211134
group2749	6	53458906	53460000
group2750	2	181905231	181909491
group2751	1	175629837	175636795
group2752	MIC_11	2541748	2552166
group2753	3	223023514	223028999
group2754	1	251122308	251124752
group2756	1	138880151	138888461
group2759	MIC_1	2562355	2569680
group2760	3	1120478	1139222
group2762	1	173274370	173279999
group2764	MIC_11	9745915	9747755
group2766	MIC_5	6120002	6134223
group2768	MIC_11	10028879	10038391
group2770	MIC_3	25148833	25159745
group2771	1	368780001	368787434
group2772	6	52520002	52526189
group2775	Z	115341763	115357391
group2776	2	3586423	3595057
group2777	2	21960830	21978781
group2778	MIC_10	2123398	2127778
group2780	Z	114722488	114739641
group2784	2	23913138	23916059
group2786	Z	144280001	144291220
group2787	MIC_4	14306090	14311149
group2792	2	25900001	25914559
group2793	2	306980001	306988997
group2795	MIC_10	9748177	9758369
group2796	MIC_5	5310471	5320000
group2797	MIC_9	13320148	13336160
group2798	Z	122407431	122419394
group2799	4	28247174	28251821
group2806	MIC_11	5780001	5791502
group2807	Z	116460214	116478205
group2808	1	249841353	249846026
group2809	MIC_1	30540001	30545339
group2810	4	110426493	110437649
group2811	Z	27100001	27109017
group2814	3	59660001	59666463
group2815	2	21043964	21058463
group2817	MIC_7	18881906	18887532
group2818	1	235285475	235290270
group2820	2	189410700	189419802
group2821	Z	133940001	133954412
group2822	6	17926930	17933170
group2823	MIC_10	7586367	7600000
group2824	Z	117060953	117071122
group2825	Z	116221573	116237974
group2827	3	169441122	169450718
group2828	MIC_5	20260001	20266519
group2829	2	95808908	95813119
group2830	MIC_3	19278522	19280000
group2833	Z	116000001	116016366
group2838	1	12592934	12600000
group2839	6	19460001	19466520
group2840	6	39020002	39026382
group2841	1	54820602	54828912
group2842	4	127160002	127168444
group2844	MIC_9	13800046	13803761
group2845	4	72348943	72359601
group2846	MIC_9	13561242	13563602
group2848	MIC_9	13940001	13944183
group2850	Z	9125052	9129824
group2851	MIC_5	24140477	24151733
group2853	MIC_4	25001065	25004194
group2855	1	207884279	207900000
group2856	5	7531409	7539604
group2860	Z	114700003	114709426
group2861	3	101587605	101597009
group2864	Z	145106436	145113060
group2866	2	60435646	60439849
group2867	MIC_9	13544991	13551520
group2868	Z	12291993	12299999
group2869	MIC_1	31767055	31774374
group2870	2	9022055	9033753
group2871	MIC_9	10302577	10319595
group2873	MIC_7	13623253	13639999
group2876	MIC_9	13985411	13993393
group2877	3	190360001	190368525
group2878	MIC_9	13600001	13602252
group2879	6	12140001	12159603
group2880	1	150780001	150787313
group2882	2	8920458	8939996
group2883	MIC_4	25232639	25240000
group2884	Z	23005711	23010404
group2887	Z	6473442	6474844
group2890	4	171820002	171833085
group2892	3	39341476	39353082
group2894	Z	440002	451219
group2902	MIC_5	20607000	20617522
group2903	3	221800001	221807035
group2904	5	20644580	20657652
group2907	2	8380624	8389040
group2910	4	103832782	103840000
group2911	2	5204010	5218046
group2912	Z	132447449	132459813
group2914	2	20200001	20205169
group2915	MIC_5	140061	150198
group2916	MIC_5	24120001	24127463
group2918	MIC_1	5580001	5589291
group2919	6	50906258	50919791
group2920	MIC_11	9874881	9880000
group2921	MIC_4	6047321	6060000
group2922	2	18400003	18404956
group2924	1	356568826	356580000
group2925	1	256408433	256411287
group2926	2	21300131	21315686
group2928	2	18066028	18067737
group2929	1	87791567	87799901
group2930	MIC_10	9465357	9476199
group2931	MIC_5	23940002	23955641
group2932	MIC_7	3140002	3147192
group2933	MIC_1	16921734	16931092
group2937	MIC_3	29420007	29427124
group2939	Z	142621136	142639527
group2940	4	10460051	10479833
group2941	3	150454877	150458242
group2944	MIC_3	28383955	28396082
group2946	MIC_1	722051	729286
group2948	2	60342892	60359605
group2950	1	83210191	83218793
group2951	1	374752439	374756870
group2952	5	59971483	59980000
group2953	MIC_11	8100001	8105856
group2954	3	184570996	184574761
group2955	1	348361958	348379962
group2956	MIC_11	9906070	9909384
group2957	2	140980084	140989823
group2958	Z	116354618	116356301
group2960	4	60356455	60360000
group2964	1	234662380	234666500
group2965	MIC_6	22581009	22589351
group2966	6	38989661	38995063
group2967	1	24020090	24033189
group2971	MIC_4	814045	820000
group2973	MIC_9	13760001	13772102
group2974	1	250280676	250296332
group2975	3	215365564	215377470
group2976	MIC_10	6494427	6500000
group2977	1	370960001	370965701
group2979	MIC_4	5929129	5935553
group2982	MIC_11	1589085	1599712
group2984	MIC_10	9510029	9520000
group2986	3	59704652	59709710
group2988	2	25868407	25873145
group2991	MIC_4	1220656	1234174
group2992	MIC_8	1780001	1798709
group2996	2	6100001	6116572
group2998	4	84589803	84599998
group2999	MIC_2	2042333	2058516
group3000	Z	23536793	23538352
group3002	MIC_8	1575901	1579999
group3003	Z	20961069	20970628
group3004	MIC_8	7110186	7115969
group3005	2	160710552	160717766
group3006	2	85207450	85218082
group3008	2	175564316	175571361
group3009	6	53243016	53256316
group3011	3	223100001	223101462
group3012	MIC_4	25909097	25920000
group3013	3	783779	793370
group3015	MIC_10	682079	683833
group3017	4	58352604	58359999
group3018	Z	75566575	75568911
group3019	MIC_4	14005667	14008102
group3020	6	52013219	52019976
group3021	3	1992360	1997581
group3022	MIC_4	5983300	5996077
group3025	5	60200260	60220000
group3026	MIC_10	6600001	6608319
group3028	2	28544109	28555646
group3029	MIC_8	12426937	12437724
group3031	3	223386740	223400000
group3032	Z	108760001	108764732
group3033	MIC_8	2035507	2039999
group3034	2	20085964	20088475
group3036	MIC_8	1017482	1019120
group3038	Z	73732	80000
group3039	1	256680030	256697199
group3040	2	289327357	289335345
group3041	MIC_8	15562576	15566009
group3042	2	37067355	37078620
group3043	MIC_9	14574663	14577747
group3045	2	297380218	297392602
group3046	MIC_6	5906405	5920000
group3048	2	14581589	14598819
group3050	3	146686395	146687168
group3051	2	148781190	148788473
group3053	MIC_9	13927175	13938405
group3054	4	158522285	158530983
group3056	1	250220001	250239187
group3060	Z	32005144	32006438
group3061	2	306349817	306360000
group3064	3	525009	528954
group3065	MIC_1	2543631	2556899
group3067	3	100803525	100819808
group3068	MIC_2	8120003	8124451
group3070	7	45283943	45293987
group3071	Z	117371485	117379288
group3072	7	49549374	49559228
group3073	4	103180747	103200000
group3074	Z	12672015	12673877
group3076	Z	117440862	117453392
group3077	MIC_1	8082752	8089049
group3080	2	23164950	23176228
group3084	MIC_6	5804094	5818155
group3085	6	50491828	50498835
group3086	1	108680720	108687085
group3087	MIC_9	3324870	3339910
group3089	2	14590192	14600000
group3091	MIC_7	13660001	13665286
group3093	MIC_11	470700	477500
group3094	3	144865383	144880000
group3099	2	153867891	153880000
group3101	MIC_8	1094297	1098975
group3102	4	161618645	161619999
group3106	2	11240164	11254348
